rep,cycle,phase_end,species,genotype,nlag,ngrow,ntot,lag,Ta
2,3,2,Salmonella enterica,S0g0,5.012480292314677e-09,716.8257003274192,716.8257003324317,1.0,5
2,4,1,Escherichia coli,E0g0,2.066480959822182,2.0572892221869328,4.123770182009115,1.0,5
2,4,1,Escherichia coli,E1g2,18.374970173844037,12.716193151358933,31.09116332520297,1.2219684761560192,5
2,4,1,Salmonella enterica,S0g0,4.829933563286156,26.93185362182219,31.761787185108346,1.0,5
2,4,2,Escherichia coli,E0g0,2.160043008676597e-09,179.02024466964502,179.02024467180507,1.0,5
2,4,2,Escherichia coli,E1g2,7.189289634886197e-07,1228.5870806634334,1228.5870813823624,1.2219684761560192,5
2,4,2,Salmonella enterica,S0g0,5.048613768355719e-09,700.1245809688462,700.1245809738948,1.0,5
2,4,2,Salmonella enterica,S1g4,3.994307355435471e-09,17.706240846333476,17.706240850327784,1.0721503134199282,5
2,5,1,Escherichia coli,E0g0,1.2062289113902849,1.200862400125801,2.407091311516086,1.0,5
2,5,1,Escherichia coli,E1g2,20.529471526939528,14.2071801917807,34.736651718720225,1.2219684761560192,5
2,5,1,Salmonella enterica,S0g0,4.717402284272082,26.572095005719778,31.28949728999186,1.0,5
2,5,1,Salmonella enterica,S1g4,0.16702562548167643,0.7422120391416003,0.9092376646232767,1.0721503134199282,5
2,5,2,Escherichia coli,E0g0,1.263572788249464e-09,50.21479622858753,50.2147962298511,1.0,5
2,5,2,Escherichia coli,E1g2,8.031320232272268e-07,666.3818085243475,666.3818093274796,1.2219684761560192,5
2,5,2,Escherichia coli,E2g5,2.4022810168749334e-06,707.1198699116735,707.1198723139545,1.4494587052339551,5
2,5,2,Salmonella enterica,S0g0,1.7496598971600622e-10,389.8731691178298,389.87316911800474,1.0,5
2,5,2,Salmonella enterica,S1g4,3.997013563243089e-09,313.03137942293966,313.03137942693667,1.0721503134199282,5
2,6,1,Escherichia coli,E0g0,0.33834463121589947,0.33684258242780446,0.6751872136437039,1.0,5
2,6,1,Escherichia coli,E1g2,11.135121449720128,7.705995670132211,18.84111711985234,1.2219684761560192,5
2,6,1,Escherichia coli,E2g5,22.45776858562912,11.8310333177882,34.28880190341732,1.4494587052339551,5
2,6,1,Salmonella enterica,S0g0,2.6269447161031807,14.120189587115034,16.747134303218214,1.0,5
2,6,1,Salmonella enterica,S1g4,2.952871940074847,12.529595400569612,15.482467340644458,1.0721503134199282,5
