well,species,season,alive,n_genotypes,s,MIC,mutations,n_species,u,rep,gens,mutant_function
11,0,15,False,0,,,,3,0.001,3,20,null
11,1,15,False,0,,,,3,0.001,3,20,null
11,2,15,False,0,,,,3,0.001,3,20,null
12,0,15,False,0,,,,3,0.001,3,20,null
12,1,15,False,0,,,,3,0.001,3,20,null
12,2,15,False,0,,,,3,0.001,3,20,null
13,0,15,False,0,,,,3,0.001,3,20,null
13,1,15,False,0,,,,3,0.001,3,20,null
13,2,15,False,0,,,,3,0.001,3,20,null
14,0,15,False,0,,,,3,0.001,3,20,null
14,1,15,False,0,,,,3,0.001,3,20,null
14,2,15,False,0,,,,3,0.001,3,20,null
0,0,16,True,4,1.4538160790757333,0.0003065503544956476,2.981,3,0.001,3,20,null
0,1,16,True,8,1.2477813090877943,1.143577406905704,2.114,3,0.001,3,20,null
0,2,16,True,10,1.5360901962987954,2.7273188442123626,3.9319999999999995,3,0.001,3,20,null
1,0,16,True,11,1.5143264898001465,2.002819348746148,4.686999999999999,3,0.001,3,20,null
1,1,16,True,14,1.2492819132824096,1.1228383036066818,2.0669999999999997,3,0.001,3,20,null
1,2,16,True,12,1.5303237971938595,2.3942337760898464,4.265,3,0.001,3,20,null
2,0,16,True,5,1.5599776554536513,3.0213760434709496,6.004999999999999,3,0.001,3,20,null
2,1,16,True,6,1.2334895446729783,2.3160077560775636,3.007,3,0.001,3,20,null
2,2,16,True,14,1.5520699303120424,2.973242709936711,4.05,3,0.001,3,20,null
3,0,16,False,0,,,,3,0.001,3,20,null
3,1,16,False,0,,,,3,0.001,3,20,null
3,2,16,False,0,,,,3,0.001,3,20,null
4,0,16,False,0,,,,3,0.001,3,20,null
4,1,16,False,0,,,,3,0.001,3,20,null
4,2,16,False,0,,,,3,0.001,3,20,null
5,0,16,False,0,,,,3,0.001,3,20,null
5,1,16,False,0,,,,3,0.001,3,20,null
5,2,16,False,0,,,,3,0.001,3,20,null
6,0,16,False,0,,,,3,0.001,3,20,null
6,1,16,False,0,,,,3,0.001,3,20,null
6,2,16,False,0,,,,3,0.001,3,20,null
7,0,16,False,0,,,,3,0.001,3,20,null
7,1,16,False,0,,,,3,0.001,3,20,null
7,2,16,False,0,,,,3,0.001,3,20,null
8,0,16,False,0,,,,3,0.001,3,20,null
8,1,16,False,0,,,,3,0.001,3,20,null
8,2,16,False,0,,,,3,0.001,3,20,null
9,0,16,False,0,,,,3,0.001,3,20,null
9,1,16,False,0,,,,3,0.001,3,20,null
9,2,16,False,0,,,,3,0.001,3,20,null
10,0,16,False,0,,,,3,0.001,3,20,null
10,1,16,False,0,,,,3,0.001,3,20,null
10,2,16,False,0,,,,3,0.001,3,20,null
11,0,16,False,0,,,,3,0.001,3,20,null
11,1,16,False,0,,,,3,0.001,3,20,null
11,2,16,False,0,,,,3,0.001,3,20,null
12,0,16,False,0,,,,3,0.001,3,20,null
12,1,16,False,0,,,,3,0.001,3,20,null
12,2,16,False,0,,,,3,0.001,3,20,null
13,0,16,False,0,,,,3,0.001,3,20,null
13,1,16,False,0,,,,3,0.001,3,20,null
13,2,16,False,0,,,,3,0.001,3,20,null
14,0,16,False,0,,,,3,0.001,3,20,null
14,1,16,False,0,,,,3,0.001,3,20,null
14,2,16,False,0,,,,3,0.001,3,20,null
0,0,17,True,6,1.4571247900096531,0.003816065886388981,3.01,3,0.001,3,20,null
0,1,17,True,5,1.2478003874627457,1.1772373711547626,2.175,3,0.001,3,20,null
0,2,17,True,9,1.5455863945806583,2.751307722858887,4.0409999999999995,3,0.001,3,20,null
1,0,17,True,11,1.593516505762306,2.0350055702839946,5.639999999999999,3,0.001,3,20,null
1,1,17,True,14,1.2478124177992325,1.1149686601505593,2.146999999999999,3,0.001,3,20,null
1,2,17,True,12,1.572992003510033,2.5044106032510296,4.339999999999999,3,0.001,3,20,null
2,0,17,True,3,1.5614618330686998,3.00313902637514,6.022,3,0.001,3,20,null
2,1,17,True,5,1.2409169582045785,2.2463405473302864,3.0050000000000003,3,0.001,3,20,null
2,2,17,True,17,1.5875345005487838,3.2781467438448626,4.297999999999999,3,0.001,3,20,null
3,0,17,False,0,,,,3,0.001,3,20,null
3,1,17,False,0,,,,3,0.001,3,20,null
3,2,17,False,0,,,,3,0.001,3,20,null
4,0,17,False,0,,,,3,0.001,3,20,null
4,1,17,False,0,,,,3,0.001,3,20,null
4,2,17,False,0,,,,3,0.001,3,20,null
5,0,17,False,0,,,,3,0.001,3,20,null
5,1,17,False,0,,,,3,0.001,3,20,null
5,2,17,False,0,,,,3,0.001,3,20,null
6,0,17,False,0,,,,3,0.001,3,20,null
6,1,17,False,0,,,,3,0.001,3,20,null
6,2,17,False,0,,,,3,0.001,3,20,null
7,0,17,False,0,,,,3,0.001,3,20,null
7,1,17,False,0,,,,3,0.001,3,20,null
7,2,17,False,0,,,,3,0.001,3,20,null
8,0,17,False,0,,,,3,0.001,3,20,null
8,1,17,False,0,,,,3,0.001,3,20,null
8,2,17,False,0,,,,3,0.001,3,20,null
9,0,17,False,0,,,,3,0.001,3,20,null
9,1,17,False,0,,,,3,0.001,3,20,null
9,2,17,False,0,,,,3,0.001,3,20,null
10,0,17,False,0,,,,3,0.001,3,20,null
10,1,17,False,0,,,,3,0.001,3,20,null
10,2,17,False,0,,,,3,0.001,3,20,null
11,0,17,False,0,,,,3,0.001,3,20,null
11,1,17,False,0,,,,3,0.001,3,20,null
11,2,17,False,0,,,,3,0.001,3,20,null
12,0,17,False,0,,,,3,0.001,3,20,null
12,1,17,False,0,,,,3,0.001,3,20,null
12,2,17,False,0,,,,3,0.001,3,20,null
13,0,17,False,0,,,,3,0.001,3,20,null
13,1,17,False,0,,,,3,0.001,3,20,null
13,2,17,False,0,,,,3,0.001,3,20,null
14,0,17,False,0,,,,3,0.001,3,20,null
14,1,17,False,0,,,,3,0.001,3,20,null
14,2,17,False,0,,,,3,0.001,3,20,null
0,0,18,True,6,1.4593080968221077,0.0013540665721065099,3.059,3,0.001,3,20,null
0,1,18,True,8,1.247900380215349,1.206486861759665,2.216,3,0.001,3,20,null
0,2,18,True,10,1.5729900599646205,2.744355539107829,4.155999999999999,3,0.001,3,20,null
1,0,18,True,12,1.6281278410999047,1.9943605679164629,5.951,3,0.001,3,20,null
1,1,18,True,12,1.2479660864390874,1.110046913624855,2.1820000000000004,3,0.001,3,20,null
1,2,18,True,15,1.7170212994830676,2.685369165127574,4.8740000000000006,3,0.001,3,20,null
2,0,18,True,3,1.56354078776556,2.9829742855534995,6.0489999999999995,3,0.001,3,20,null
2,1,18,True,10,1.2477787991488707,2.1904574478305556,3.02,3,0.001,3,20,null
2,2,18,True,13,1.6976269000615876,3.376173083568624,4.807999999999999,3,0.001,3,20,null
3,0,18,False,0,,,,3,0.001,3,20,null
3,1,18,False,0,,,,3,0.001,3,20,null
3,2,18,False,0,,,,3,0.001,3,20,null
4,0,18,False,0,,,,3,0.001,3,20,null
4,1,18,False,0,,,,3,0.001,3,20,null
4,2,18,False,0,,,,3,0.001,3,20,null
5,0,18,False,0,,,,3,0.001,3,20,null
5,1,18,False,0,,,,3,0.001,3,20,null
5,2,18,False,0,,,,3,0.001,3,20,null
6,0,18,False,0,,,,3,0.001,3,20,null
6,1,18,False,0,,,,3,0.001,3,20,null
6,2,18,False,0,,,,3,0.001,3,20,null
7,0,18,False,0,,,,3,0.001,3,20,null
7,1,18,False,0,,,,3,0.001,3,20,null
7,2,18,False,0,,,,3,0.001,3,20,null
8,0,18,False,0,,,,3,0.001,3,20,null
8,1,18,False,0,,,,3,0.001,3,20,null
8,2,18,False,0,,,,3,0.001,3,20,null
9,0,18,False,0,,,,3,0.001,3,20,null
9,1,18,False,0,,,,3,0.001,3,20,null
9,2,18,False,0,,,,3,0.001,3,20,null
10,0,18,False,0,,,,3,0.001,3,20,null
10,1,18,False,0,,,,3,0.001,3,20,null
10,2,18,False,0,,,,3,0.001,3,20,null
11,0,18,False,0,,,,3,0.001,3,20,null
11,1,18,False,0,,,,3,0.001,3,20,null
11,2,18,False,0,,,,3,0.001,3,20,null
12,0,18,False,0,,,,3,0.001,3,20,null
12,1,18,False,0,,,,3,0.001,3,20,null
12,2,18,False,0,,,,3,0.001,3,20,null
13,0,18,False,0,,,,3,0.001,3,20,null
13,1,18,False,0,,,,3,0.001,3,20,null
13,2,18,False,0,,,,3,0.001,3,20,null
14,0,18,False,0,,,,3,0.001,3,20,null
14,1,18,False,0,,,,3,0.001,3,20,null
14,2,18,False,0,,,,3,0.001,3,20,null
0,0,19,True,9,1.461176025260699,0.014638914896146722,3.1020000000000003,3,0.001,3,20,null
0,1,19,True,7,1.24835397141224,1.18503258205898,2.1879999999999997,3,0.001,3,20,null
0,2,19,True,8,1.7213542208812322,2.7545061342844193,4.816999999999999,3,0.001,3,20,null
1,0,19,True,11,1.6429791326912853,1.976571997810552,6.071999999999999,3,0.001,3,20,null
1,1,19,True,9,1.2513772004391968,1.233751147534908,2.4189999999999996,3,0.001,3,20,null
1,2,19,True,10,1.7662818444430346,2.7847167336983363,5.052999999999999,3,0.001,3,20,null
2,0,19,True,5,1.5686211747431067,2.9435241765303104,6.125,3,0.001,3,20,null
2,1,19,True,5,1.2466949358264898,2.191230323993289,3.0100000000000002,3,0.001,3,20,null
2,2,19,True,8,1.7328014344327507,3.241997724951767,4.949,3,0.001,3,20,null
3,0,19,True,7,1.5603711597126926,3.018844141583261,6.007999999999998,3,0.001,3,20,null
3,1,19,True,8,1.3130467386898432,3.229571893230568,4.047,3,0.001,3,20,null
3,2,19,True,5,1.6870848995355006,4.212490298372284,4.905,3,0.001,3,20,null
4,0,19,False,0,,,,3,0.001,3,20,null
4,1,19,False,0,,,,3,0.001,3,20,null
4,2,19,False,0,,,,3,0.001,3,20,null
5,0,19,False,0,,,,3,0.001,3,20,null
5,1,19,False,0,,,,3,0.001,3,20,null
5,2,19,False,0,,,,3,0.001,3,20,null
6,0,19,False,0,,,,3,0.001,3,20,null
6,1,19,False,0,,,,3,0.001,3,20,null
6,2,19,False,0,,,,3,0.001,3,20,null
7,0,19,False,0,,,,3,0.001,3,20,null
7,1,19,False,0,,,,3,0.001,3,20,null
7,2,19,False,0,,,,3,0.001,3,20,null
8,0,19,False,0,,,,3,0.001,3,20,null
8,1,19,False,0,,,,3,0.001,3,20,null
8,2,19,False,0,,,,3,0.001,3,20,null
9,0,19,False,0,,,,3,0.001,3,20,null
9,1,19,False,0,,,,3,0.001,3,20,null
9,2,19,False,0,,,,3,0.001,3,20,null
10,0,19,False,0,,,,3,0.001,3,20,null
10,1,19,False,0,,,,3,0.001,3,20,null
10,2,19,False,0,,,,3,0.001,3,20,null
11,0,19,False,0,,,,3,0.001,3,20,null
11,1,19,False,0,,,,3,0.001,3,20,null
11,2,19,False,0,,,,3,0.001,3,20,null
12,0,19,False,0,,,,3,0.001,3,20,null
12,1,19,False,0,,,,3,0.001,3,20,null
12,2,19,False,0,,,,3,0.001,3,20,null
13,0,19,False,0,,,,3,0.001,3,20,null
13,1,19,False,0,,,,3,0.001,3,20,null
13,2,19,False,0,,,,3,0.001,3,20,null
14,0,19,False,0,,,,3,0.001,3,20,null
14,1,19,False,0,,,,3,0.001,3,20,null
14,2,19,False,0,,,,3,0.001,3,20,null
0,0,0,True,9,1.000524559371551,0.010760926700480641,0.033,1,0.001,4,20,null
1,0,0,False,0,,,,1,0.001,4,20,null
2,0,0,False,0,,,,1,0.001,4,20,null
3,0,0,False,0,,,,1,0.001,4,20,null
4,0,0,False,0,,,,1,0.001,4,20,null
5,0,0,False,0,,,,1,0.001,4,20,null
6,0,0,False,0,,,,1,0.001,4,20,null
7,0,0,False,0,,,,1,0.001,4,20,null
8,0,0,False,0,,,,1,0.001,4,20,null
9,0,0,False,0,,,,1,0.001,4,20,null
10,0,0,False,0,,,,1,0.001,4,20,null
11,0,0,False,0,,,,1,0.001,4,20,null
12,0,0,False,0,,,,1,0.001,4,20,null
13,0,0,False,0,,,,1,0.001,4,20,null
14,0,0,False,0,,,,1,0.001,4,20,null
0,0,1,True,3,1.0001734335986954,0.0006499672259960206,0.005,1,0.001,4,20,null
1,0,1,False,0,,,,1,0.001,4,20,null
2,0,1,False,0,,,,1,0.001,4,20,null
3,0,1,False,0,,,,1,0.001,4,20,null
4,0,1,False,0,,,,1,0.001,4,20,null
5,0,1,False,0,,,,1,0.001,4,20,null
6,0,1,False,0,,,,1,0.001,4,20,null
7,0,1,False,0,,,,1,0.001,4,20,null
8,0,1,False,0,,,,1,0.001,4,20,null
9,0,1,False,0,,,,1,0.001,4,20,null
10,0,1,False,0,,,,1,0.001,4,20,null
11,0,1,False,0,,,,1,0.001,4,20,null
12,0,1,False,0,,,,1,0.001,4,20,null
13,0,1,False,0,,,,1,0.001,4,20,null
14,0,1,False,0,,,,1,0.001,4,20,null
0,0,2,True,5,0.9999060401050179,0.0050746039957862005,0.016,1,0.001,4,20,null
1,0,2,False,0,,,,1,0.001,4,20,null
2,0,2,False,0,,,,1,0.001,4,20,null
3,0,2,False,0,,,,1,0.001,4,20,null
4,0,2,False,0,,,,1,0.001,4,20,null
5,0,2,False,0,,,,1,0.001,4,20,null
6,0,2,False,0,,,,1,0.001,4,20,null
7,0,2,False,0,,,,1,0.001,4,20,null
8,0,2,False,0,,,,1,0.001,4,20,null
9,0,2,False,0,,,,1,0.001,4,20,null
10,0,2,False,0,,,,1,0.001,4,20,null
11,0,2,False,0,,,,1,0.001,4,20,null
12,0,2,False,0,,,,1,0.001,4,20,null
13,0,2,False,0,,,,1,0.001,4,20,null
14,0,2,False,0,,,,1,0.001,4,20,null
0,0,3,True,7,1.0000147263294012,0.0058218238472722535,0.023,1,0.001,4,20,null
1,0,3,False,0,,,,1,0.001,4,20,null
2,0,3,False,0,,,,1,0.001,4,20,null
3,0,3,False,0,,,,1,0.001,4,20,null
4,0,3,False,0,,,,1,0.001,4,20,null
5,0,3,False,0,,,,1,0.001,4,20,null
6,0,3,False,0,,,,1,0.001,4,20,null
7,0,3,False,0,,,,1,0.001,4,20,null
8,0,3,False,0,,,,1,0.001,4,20,null
9,0,3,False,0,,,,1,0.001,4,20,null
10,0,3,False,0,,,,1,0.001,4,20,null
11,0,3,False,0,,,,1,0.001,4,20,null
12,0,3,False,0,,,,1,0.001,4,20,null
13,0,3,False,0,,,,1,0.001,4,20,null
14,0,3,False,0,,,,1,0.001,4,20,null
0,0,4,True,8,1.0007506533593744,0.0037987257974944418,0.014000000000000002,1,0.001,4,20,null
1,0,4,True,5,1.003366265970716,1.069747017811099,1.032,1,0.001,4,20,null
2,0,4,False,0,,,,1,0.001,4,20,null
3,0,4,False,0,,,,1,0.001,4,20,null
4,0,4,False,0,,,,1,0.001,4,20,null
5,0,4,False,0,,,,1,0.001,4,20,null
6,0,4,False,0,,,,1,0.001,4,20,null
7,0,4,False,0,,,,1,0.001,4,20,null
8,0,4,False,0,,,,1,0.001,4,20,null
9,0,4,False,0,,,,1,0.001,4,20,null
10,0,4,False,0,,,,1,0.001,4,20,null
11,0,4,False,0,,,,1,0.001,4,20,null
12,0,4,False,0,,,,1,0.001,4,20,null
13,0,4,False,0,,,,1,0.001,4,20,null
14,0,4,False,0,,,,1,0.001,4,20,null
0,0,5,True,16,1.006759833645358,0.025606427279534796,0.07900000000000001,1,0.001,4,20,null
1,0,5,True,10,1.0307790745108905,1.272816615561598,1.2489999999999999,1,0.001,4,20,null
2,0,5,True,2,1.1405119393047713,2.090203869717117,2.005,1,0.001,4,20,null
3,0,5,False,0,,,,1,0.001,4,20,null
4,0,5,False,0,,,,1,0.001,4,20,null
5,0,5,False,0,,,,1,0.001,4,20,null
6,0,5,False,0,,,,1,0.001,4,20,null
7,0,5,False,0,,,,1,0.001,4,20,null
8,0,5,False,0,,,,1,0.001,4,20,null
9,0,5,False,0,,,,1,0.001,4,20,null
10,0,5,False,0,,,,1,0.001,4,20,null
11,0,5,False,0,,,,1,0.001,4,20,null
12,0,5,False,0,,,,1,0.001,4,20,null
13,0,5,False,0,,,,1,0.001,4,20,null
14,0,5,False,0,,,,1,0.001,4,20,null
0,0,6,True,7,1.0775382466774146,0.15064741175704535,0.486,1,0.001,4,20,null
1,0,6,True,8,1.1051158832967938,1.8315164357965226,1.7879999999999998,1,0.001,4,20,null
2,0,6,True,6,1.1420521959370822,2.099573031375608,2.013,1,0.001,4,20,null
3,0,6,False,0,,,,1,0.001,4,20,null
4,0,6,False,0,,,,1,0.001,4,20,null
5,0,6,False,0,,,,1,0.001,4,20,null
6,0,6,False,0,,,,1,0.001,4,20,null
7,0,6,False,0,,,,1,0.001,4,20,null
8,0,6,False,0,,,,1,0.001,4,20,null
9,0,6,False,0,,,,1,0.001,4,20,null
10,0,6,False,0,,,,1,0.001,4,20,null
11,0,6,False,0,,,,1,0.001,4,20,null
12,0,6,False,0,,,,1,0.001,4,20,null
13,0,6,False,0,,,,1,0.001,4,20,null
14,0,6,False,0,,,,1,0.001,4,20,null
0,0,7,True,5,1.2048915028859617,0.2171370200253692,1.01,1,0.001,4,20,null
1,0,7,True,11,1.1413265346820254,2.0968191573166215,2.034,1,0.001,4,20,null
2,0,7,True,10,1.1530189238333088,2.1514170101722283,2.1359999999999997,1,0.001,4,20,null
3,0,7,True,6,1.148643690174502,3.1519120834542087,3.063,1,0.001,4,20,null
4,0,7,False,0,,,,1,0.001,4,20,null
5,0,7,False,0,,,,1,0.001,4,20,null
6,0,7,False,0,,,,1,0.001,4,20,null
7,0,7,False,0,,,,1,0.001,4,20,null
8,0,7,False,0,,,,1,0.001,4,20,null
9,0,7,False,0,,,,1,0.001,4,20,null
10,0,7,False,0,,,,1,0.001,4,20,null
11,0,7,False,0,,,,1,0.001,4,20,null
12,0,7,False,0,,,,1,0.001,4,20,null
13,0,7,False,0,,,,1,0.001,4,20,null
14,0,7,False,0,,,,1,0.001,4,20,null
0,0,8,True,10,1.2205515689853528,0.2133662086420552,1.054,1,0.001,4,20,null
1,0,8,True,9,1.141912155103571,2.1037065375287147,2.0329999999999995,1,0.001,4,20,null
2,0,8,True,9,1.213948134425075,2.4346842469160324,2.5409999999999995,1,0.001,4,20,null
3,0,8,True,4,1.203603960730427,3.148825462109979,3.4779999999999998,1,0.001,4,20,null
4,0,8,True,6,1.0476332076905326,4.224068018916867,4.093,1,0.001,4,20,null
5,0,8,False,0,,,,1,0.001,4,20,null
6,0,8,False,0,,,,1,0.001,4,20,null
7,0,8,False,0,,,,1,0.001,4,20,null
8,0,8,False,0,,,,1,0.001,4,20,null
9,0,8,False,0,,,,1,0.001,4,20,null
10,0,8,False,0,,,,1,0.001,4,20,null
11,0,8,False,0,,,,1,0.001,4,20,null
12,0,8,False,0,,,,1,0.001,4,20,null
13,0,8,False,0,,,,1,0.001,4,20,null
14,0,8,False,0,,,,1,0.001,4,20,null
0,0,9,True,5,1.2582779289926365,0.2248118133453217,1.325,1,0.001,4,20,null
1,0,9,True,7,1.1425422738268147,2.0973603965661893,2.0349999999999997,1,0.001,4,20,null
2,0,9,True,12,1.273719345195625,2.705404049766742,2.9739999999999998,1,0.001,4,20,null
3,0,9,True,6,1.2574681575671307,3.150886840931362,3.889,1,0.001,4,20,null
4,0,9,True,6,1.0837241169484204,4.427459380562393,4.583,1,0.001,4,20,null
5,0,9,True,4,1.19553007672897,5.294868508606212,5.019,1,0.001,4,20,null
6,0,9,False,0,,,,1,0.001,4,20,null
7,0,9,False,0,,,,1,0.001,4,20,null
8,0,9,False,0,,,,1,0.001,4,20,null
9,0,9,False,0,,,,1,0.001,4,20,null
10,0,9,False,0,,,,1,0.001,4,20,null
11,0,9,False,0,,,,1,0.001,4,20,null
12,0,9,False,0,,,,1,0.001,4,20,null
13,0,9,False,0,,,,1,0.001,4,20,null
14,0,9,False,0,,,,1,0.001,4,20,null
0,0,10,True,5,1.3201601722608938,0.2398985240620456,1.773,1,0.001,4,20,null
1,0,10,True,11,1.1495291129642853,2.1240496454405133,2.1039999999999996,1,0.001,4,20,null
2,0,10,True,11,1.282046063261725,2.682872582314477,3.033,1,0.001,4,20,null
3,0,10,True,10,1.2726952755590744,3.15354815215997,4.008,1,0.001,4,20,null
4,0,10,True,6,1.1695414148780903,4.665532899879576,5.358,1,0.001,4,20,null
5,0,10,True,5,1.1958835086920212,5.293577603987433,5.0200000000000005,1,0.001,4,20,null
6,0,10,False,0,,,,1,0.001,4,20,null
7,0,10,False,0,,,,1,0.001,4,20,null
8,0,10,False,0,,,,1,0.001,4,20,null
9,0,10,False,0,,,,1,0.001,4,20,null
10,0,10,False,0,,,,1,0.001,4,20,null
11,0,10,False,0,,,,1,0.001,4,20,null
12,0,10,False,0,,,,1,0.001,4,20,null
13,0,10,False,0,,,,1,0.001,4,20,null
14,0,10,False,0,,,,1,0.001,4,20,null
0,0,11,True,7,1.355025721889697,0.21231007712098776,1.974,1,0.001,4,20,null
1,0,11,True,12,1.2877226962622053,2.132115279126362,3.4570000000000003,1,0.001,4,20,null
2,0,11,True,14,1.2865738064348962,2.7227008826641,3.055,1,0.001,4,20,null
3,0,11,True,13,1.2775926313556367,3.168288556594662,4.087,1,0.001,4,20,null
4,0,11,True,7,1.2047074863818878,4.498362311244104,5.193999999999999,1,0.001,4,20,null
5,0,11,True,7,1.1964374528694877,5.32336041940871,5.055999999999999,1,0.001,4,20,null
6,0,11,False,0,,,,1,0.001,4,20,null
7,0,11,False,0,,,,1,0.001,4,20,null
8,0,11,False,0,,,,1,0.001,4,20,null
9,0,11,False,0,,,,1,0.001,4,20,null
10,0,11,False,0,,,,1,0.001,4,20,null
11,0,11,False,0,,,,1,0.001,4,20,null
12,0,11,False,0,,,,1,0.001,4,20,null
13,0,11,False,0,,,,1,0.001,4,20,null
14,0,11,False,0,,,,1,0.001,4,20,null
0,0,12,True,8,1.3647727776875669,0.19600910136374586,2.0359999999999996,1,0.001,4,20,null
1,0,12,True,13,1.3407510884632146,2.113140538316767,4.018999999999999,1,0.001,4,20,null
2,0,12,True,9,1.3210288744948817,2.428164608730466,3.6169999999999995,1,0.001,4,20,null
3,0,12,True,16,1.277538462403988,3.198289476901539,4.100999999999999,1,0.001,4,20,null
4,0,12,True,9,1.2130005424856827,4.417085829790818,5.123000000000001,1,0.001,4,20,null
5,0,12,True,8,1.1964291872075103,5.342117021481636,5.078,1,0.001,4,20,null
6,0,12,True,6,1.1963047878492972,6.387803273455099,6.015999999999999,1,0.001,4,20,null
7,0,12,False,0,,,,1,0.001,4,20,null
8,0,12,False,0,,,,1,0.001,4,20,null
9,0,12,False,0,,,,1,0.001,4,20,null
10,0,12,False,0,,,,1,0.001,4,20,null
11,0,12,False,0,,,,1,0.001,4,20,null
12,0,12,False,0,,,,1,0.001,4,20,null
13,0,12,False,0,,,,1,0.001,4,20,null
14,0,12,False,0,,,,1,0.001,4,20,null
0,0,13,True,6,1.3685293558255471,0.22589488860333118,2.0370000000000004,1,0.001,4,20,null
1,0,13,True,6,1.3432377102949222,2.0969014185829993,4.023,1,0.001,4,20,null
2,0,13,True,23,1.330420882973019,2.4542866549894238,3.8039999999999994,1,0.001,4,20,null
3,0,13,True,10,1.3005125222517486,3.3185483114055447,4.126,1,0.001,4,20,null
4,0,13,True,6,1.2159872475687237,4.3856191477790345,5.086,1,0.001,4,20,null
5,0,13,True,9,1.1957789930962126,5.332350720599122,5.1049999999999995,1,0.001,4,20,null
6,0,13,True,9,1.1966346242942865,6.39842205835476,6.058000000000001,1,0.001,4,20,null
7,0,13,True,6,1.2502607448462675,7.112561923829952,7.017,1,0.001,4,20,null
8,0,13,False,0,,,,1,0.001,4,20,null
9,0,13,False,0,,,,1,0.001,4,20,null
10,0,13,False,0,,,,1,0.001,4,20,null
11,0,13,False,0,,,,1,0.001,4,20,null
12,0,13,False,0,,,,1,0.001,4,20,null
13,0,13,False,0,,,,1,0.001,4,20,null
14,0,13,False,0,,,,1,0.001,4,20,null
0,0,14,True,10,1.4066151100137343,0.47988198478608846,2.2620000000000005,1,0.001,4,20,null
1,0,14,True,9,1.4429144003624452,1.6888638132375877,3.538,1,0.001,4,20,null
2,0,14,True,17,1.3414614372097242,2.4167287793302226,3.9670000000000005,1,0.001,4,20,null
3,0,14,True,15,1.3659088426770958,3.603325017647875,4.286,1,0.001,4,20,null
4,0,14,True,8,1.2284824495822015,4.333329214729003,5.103000000000001,1,0.001,4,20,null
5,0,14,True,16,1.196308064884099,5.342270837644786,5.138999999999999,1,0.001,4,20,null
6,0,14,True,5,1.2094561035329636,6.410461339823174,6.228,1,0.001,4,20,null
7,0,14,True,4,1.2512437045778109,7.1191307931284395,7.026,1,0.001,4,20,null
8,0,14,False,0,,,,1,0.001,4,20,null
9,0,14,False,0,,,,1,0.001,4,20,null
10,0,14,False,0,,,,1,0.001,4,20,null
11,0,14,False,0,,,,1,0.001,4,20,null
12,0,14,False,0,,,,1,0.001,4,20,null
13,0,14,False,0,,,,1,0.001,4,20,null
14,0,14,False,0,,,,1,0.001,4,20,null
0,0,15,True,9,1.5148579146612235,1.091504341997449,2.8529999999999993,1,0.001,4,20,null
1,0,15,True,5,1.5323446583100773,1.3229806241754158,3.1069999999999998,1,0.001,4,20,null
2,0,15,True,15,1.3455941925138566,2.488071315897288,3.9239999999999995,1,0.001,4,20,null
3,0,15,True,13,1.4733104620074575,4.133332856459255,4.720000000000001,1,0.001,4,20,null
4,0,15,True,7,1.5025975539925656,4.553386614738417,5.449999999999999,1,0.001,4,20,null
5,0,15,True,11,1.1943112557975595,5.3746730439241075,5.142999999999999,1,0.001,4,20,null
6,0,15,True,6,1.23298756915091,6.45156412466116,6.562,1,0.001,4,20,null
7,0,15,True,10,1.2509914764069443,7.124721420279335,7.051,1,0.001,4,20,null
8,0,15,True,3,1.1443197485727312,8.115108574291979,8.003,1,0.001,4,20,null
9,0,15,False,0,,,,1,0.001,4,20,null
10,0,15,False,0,,,,1,0.001,4,20,null
11,0,15,False,0,,,,1,0.001,4,20,null
12,0,15,False,0,,,,1,0.001,4,20,null
13,0,15,False,0,,,,1,0.001,4,20,null
14,0,15,False,0,,,,1,0.001,4,20,null
0,0,16,True,10,1.5439786062957948,1.2672711699936252,3.011,1,0.001,4,20,null
1,0,16,True,9,1.5457113061975656,1.2743972728510857,3.06,1,0.001,4,20,null
2,0,16,True,13,1.355295207669773,2.712955831464357,3.9459999999999993,1,0.001,4,20,null
3,0,16,True,9,1.5362346857287825,4.393012189910531,5.156,1,0.001,4,20,null
4,0,16,True,8,1.5465176564304435,4.5957541981249515,5.514,1,0.001,4,20,null
5,0,16,True,6,1.195841619875092,5.332926730989848,5.052,1,0.001,4,20,null
6,0,16,True,7,1.2552356269810134,6.501035689815015,6.9030000000000005,1,0.001,4,20,null
7,0,16,True,13,1.250329535623366,7.159089649417035,7.130000000000001,1,0.001,4,20,null
8,0,16,True,9,1.144948422538012,8.124871088093903,8.021,1,0.001,4,20,null
9,0,16,False,0,,,,1,0.001,4,20,null
10,0,16,False,0,,,,1,0.001,4,20,null
11,0,16,False,0,,,,1,0.001,4,20,null
12,0,16,False,0,,,,1,0.001,4,20,null
13,0,16,False,0,,,,1,0.001,4,20,null
14,0,16,False,0,,,,1,0.001,4,20,null
0,0,17,True,10,1.5682149682468733,1.3042178542456204,3.1550000000000002,1,0.001,4,20,null
1,0,17,True,8,1.5584887507495118,1.267992293513887,3.166,1,0.001,4,20,null
2,0,17,True,15,1.3884490403653833,2.954048843757289,3.9939999999999998,1,0.001,4,20,null
3,0,17,True,6,1.6242708908497487,4.826923024485959,5.817,1,0.001,4,20,null
4,0,17,True,9,1.612090103332774,4.852731913089118,5.864,1,0.001,4,20,null
5,0,17,True,13,1.2888325805127752,5.347384841373249,5.475,1,0.001,4,20,null
6,0,17,True,9,1.2651832005631525,6.537800845260932,7.0440000000000005,1,0.001,4,20,null
